time,wheel_rpm,velocity,acceleration,F_r
0.974,2.868652344,0.006945174716344578,-0.0884016190415904,
0.976,-1.312255859,0.007262561733174148,-0.08541444712064773,
0.978,-3.265380859,0.007001184190244611,-0.08700138220326617,
0.98,-2.868652344,0.006870495418626899,-0.08746812781706054,
0.982,-2.9296875,0.006721136822579766,-0.0881215716751491,
0.984,-2.960205078,0.006553108402103215,-0.08896171377753187,
0.986,-2.960205078,0.006375745069411954,-0.0898018558799146,
0.988,-2.960205078,0.006319735595817807,-0.08896171377753184,
0.99,-2.899169922,0.0055169331420185895,-0.10856502950795317,
0.992,-3.173828125,0.003528596832026439,-0.14114387327188088,
0.994,-2.166748047,0.0019229919243668272,-0.15542628902156436,
0.996,2.502441406,0.0017456285913696789,-0.15505289253297597,
0.998,3.143310547,0.001764298415799099,-0.15309256095871027,
1.0,2.9296875,0.0017176238544196628,-0.15169232412038608,
1.002,2.960205078,0.0016802842052549365,-0.15010538903776766,
1.004,2.960205078,0.0016429445560902103,-0.14851845395514923,
1.006,2.960205078,0.001605604906925484,-0.14786501009706066,
1.008,2.960205078,0.0015682652577607577,-0.13675646451873175,
1.01,2.960205078,0.0014655812227871755,-0.11724649791045753,
1.012,2.9296875,0.0025484310441288823,-0.08821492080188448,
1.014,3.021240234,0.004406078582503321,-0.06534438578102035,
1.016,2.990722656,0.006123702437045338,-0.047888099869158894,
1.018,-1.129150391,0.006599782961830864,-0.04182040690512652,
1.02,-2.899169922,0.0065437734882367185,-0.041260312172243914,
1.022,-2.532958984,0.006599782961830864,-0.03958002796747841,
1.024,-2.563476563,0.006637122610689704,-0.038086442010065946,
1.026,-2.593994141,0.0066557924351191245,-0.03696625254124188,
1.028,-2.593994141,0.006795816118951545,-0.03369903325385796,
1.03,-2.593994141,0.005908999454791698,-0.04406078585592777,
1.032,-2.563476563,0.004042017003896663,-0.07859996119412115,
1.034,-2.624511719,0.0022777185879752086,-0.11145885232754901,
1.036,-2.655029297,0.0004947503476243356,-0.13059542244723485,
1.038,1.312255859,-7.467929992006232e-05,-0.13526287857294295,
